market,feature_time,hour,day_of_week,avg_rate,weighted_avg_rate,min_rate,max_rate,total_amount,avg_period,offer_count,demand_count,rate_spread,previous_weighted_avg_rate,rate_change,amount_change,target_next_weighted_avg_rate
fUSD,2026-07-24T23:15:13.328240+00:00,23,4,0.00020918313281750856,0.00018982613530875854,0.00013403050043203123,0.00028767123287671236,36460107.81453584,30.04,58,27,0.00015364073244468113,0.00019126183677957548,-1.4357014708169414e-06,907164.4951139241,0.00018943363146893452
fUSD,2026-07-25T00:15:03.829457+00:00,0,5,0.00021227705430910287,0.00018943363146893452,0.00013202,0.00028767123287671236,37613943.78221051,31.28,50,30,0.00015565123287671236,0.00018982613530875854,-3.9250383982402087e-07,1153835.9676746652,0.000187902020981719
fUSD,2026-07-25T03:37:40.647736+00:00,3,5,0.0001591771451689498,0.000187902020981719,0.00013463013698630135,0.00028767123287671236,37799148.54427942,30.04,76,36,0.000153041095890411,0.00018943363146893452,-1.5316104872155041e-06,185204.7620689124,0.00018758494367341672
fUSD,2026-07-25T06:28:08.635575+00:00,6,5,0.00016151235135063012,0.00018758494367341672,0.00013635208305,0.00028767123287671236,37972057.58271687,30.04,32,28,0.00015131914982671236,0.000187902020981719,-3.170773083022876e-07,172909.03843744844,0.00018775531877273277
fUSD,2026-07-25T09:11:23.695668+00:00,9,5,0.000178704622749863,0.00018775531877273277,0.00013202,0.00028767123287671236,37474897.99257425,30.34,78,30,0.00015565123287671236,0.00018758494367341672,1.7037509931604883e-07,-497159.59014261514,0.00018879163820667946
fUSD,2026-07-25T10:42:41.614246+00:00,10,5,0.00015630146451283645,0.00018879163820667946,0.00014,0.00028767123287671236,36504791.56370624,30.38,50,30,0.00014767123287671237,0.00018775531877273277,1.0363194339466824e-06,-970106.4288680106,0.00019011354626179708
fUSD,2026-07-25T12:08:41.623645+00:00,12,5,0.000173570463062429,0.00019011354626179708,0.00014001,0.00028767123287671236,35865449.97762388,30.28,86,31,0.00014766123287671235,0.00018879163820667946,1.3219080551176267e-06,-639341.5860823616,0.00018855539616020238
fUSD,2026-07-25T14:00:04.962680+00:00,14,5,0.00016150798586929315,0.00018855539616020238,0.00014,0.00028767123287671236,36407866.637769386,30.28,47,30,0.00014767123287671237,0.00019011354626179708,-1.5581501015947017e-06,542416.6601455063,0.00018964501462457394
fUSD,2026-07-25T15:18:03.886295+00:00,15,5,0.00017190268909830986,0.00018964501462457394,0.00014001,0.00028767123287671236,35382430.61184233,30.08,42,30,0.00014766123287671235,0.00018855539616020238,1.0896184643715558e-06,-1025436.0259270594,0.00015756687031263879
fUSD,2026-07-25T17:13:25.872493+00:00,17,5,0.00015356625210958904,0.00015756687031263879,0.00014,0.0002,27856241.42788703,27.9,106,30,6.000000000000002e-05,0.00018964501462457394,-3.207814431193515e-05,-7526189.183955297,0.00015827455252756962
fUSD,2026-07-25T18:06:46.063963+00:00,18,5,0.0001547687736798519,0.00015827455252756962,0.00014001,0.0002,26761138.948633898,27.88,220,30,5.999e-05,0.00015756687031263879,7.076822149308334e-07,-1095102.479253132,0.00015831489572655042
fUSD,2026-07-25T19:32:56.279833+00:00,19,5,0.0001743669344945306,0.00015831489572655042,0.00014001,0.00020427,26636091.26029569,28.08,43,30,6.425999999999998e-05,0.00015827455252756962,4.0343198980796876e-08,-125047.68833820894,0.000157566573730979
fUSD,2026-07-25T21:07:47.168271+00:00,21,5,0.00015645083031316456,0.000157566573730979,0.00014,0.00018010999999999998,27740439.83584561,27.68,129,37,4.0109999999999994e-05,0.00015831489572655042,-7.483219955714147e-07,1104348.5755499192,0.0001575768500427246
fUSD,2026-07-25T22:08:34.449859+00:00,22,5,0.00016778954826649959,0.0001575768500427246,0.00013341698630136987,0.00019183,27704096.91821405,28.28,36,30,5.8413013698630146e-05,0.000157566573730979,1.0276311745587062e-08,-36342.917631559074,0.00015734348739970274
fUSD,2026-07-25T23:10:40.190847+00:00,23,5,0.00019181441118504432,0.00015734348739970274,0.00013202,0.00023617,28710555.7767031,27.16,49,30,0.00010415000000000001,0.0001575768500427246,-2.333626430218495e-07,1006458.8584890515,0.00015819154968323975
fUSD,2026-07-26T00:11:48.867437+00:00,0,6,0.00021203347236613284,0.00015819154968323975,0.00014,0.0002706075,27806927.06853608,29.8,114,30,0.00013060749999999999,0.00015734348739970274,8.480622835370139e-07,-903628.7081670202,0.0001578173086063273
fUSD,2026-07-26T03:52:53.806591+00:00,3,6,0.00017412229498571893,0.0001578173086063273,0.00013341698630136987,0.00021106800000000002,29661781.16243821,27.86,35,29,7.765101369863015e-05,0.00015819154968323975,-3.7424107691245447e-07,1854854.0939021297,0.00016375206631700782
fUSD,2026-07-26T06:47:32.287880+00:00,6,6,0.00017418318503349952,0.00016375206631700782,0.00014003019999999999,0.00019116040359045671,24455403.70827886,27.7,46,30,5.113020359045673e-05,0.0001578173086063273,5.934757710680523e-06,-5206377.454159349,0.00016575333652058
fUSD,2026-07-26T09:22:39.323360+00:00,9,6,0.00018614758080854756,0.00016575333652058,0.00014120000000000002,0.000244,23694472.85140999,28.56,59,36,0.00010279999999999998,0.00016375206631700782,2.0012702035721735e-06,-760930.8568688706,0.0001646065756191796
fUSD,2026-07-26T11:36:04.330328+00:00,11,6,0.00019123255180383665,0.0001646065756191796,0.00014003019999999999,0.0002453,23431980.98290844,27.8,39,42,0.00010526980000000001,0.00016575333652058,-1.1467609014003918e-06,-262491.86850155145,0.0001719359704537911
fUSD,2026-07-26T13:54:15.289513+00:00,13,6,0.0002393860592395081,0.0001719359704537911,0.000147684708,0.00033359,23400884.00852594,29.94,29,39,0.000185905292,0.0001646065756191796,7.329394834611495e-06,-31096.97438249737,0.00018813329820346143
fUSD,2026-07-26T15:19:15.514145+00:00,15,6,0.00024145263991201305,0.00018813329820346143,0.00014902,0.0003153433,27354458.93181427,36.74,119,49,0.00016632329999999998,0.0001719359704537911,1.6197327749670334e-05,3953574.9232883267,0.00015859153813197656
fUSD,2026-07-26T17:13:50.128830+00:00,17,6,0.0001963458298653487,0.00015859153813197656,0.00014,0.0002652294,30920895.46813935,30.36,35,32,0.0001252294,0.00018813329820346143,-2.954176007148487e-05,3566436.536325082,0.00016076109666286558
fUSD,2026-07-26T18:11:11.811979+00:00,18,6,0.00020088793489846896,0.00016076109666286558,0.00014002,0.0002739890410958904,28147116.43644818,36.2,50,31,0.0001339690410958904,0.00015859153813197656,2.1695585308890183e-06,-2773779.031691171,0.00019210481750086883
fUSD,2026-07-26T19:32:45.343702+00:00,19,6,0.00018440185163136512,0.00019210481750086883,0.00014001,0.00028767123287671236,39086563.76880212,36.24,33,31,0.00014766123287671235,0.00016076109666286558,3.134372083800325e-05,10939447.332353942,0.0001920818334880216
fUSD,2026-07-26T21:10:25.485570+00:00,21,6,0.00018526855509958838,0.0001920818334880216,0.00014001,0.00028767123287671236,39056998.66261389,34.78,52,31,0.00014766123287671235,0.00019210481750086883,-2.298401284721893e-08,-29565.106188230217,0.00019216280810191764
fUSD,2026-07-26T22:11:12.538983+00:00,22,6,0.00021418101651270218,0.00019216280810191764,0.00014001,0.00028767123287671236,39016334.88574704,36.4,29,31,0.00014766123287671235,0.0001920818334880216,8.097461389602943e-08,-40663.77686685324,0.00019298905831805898
fUSD,2026-07-26T23:10:50.077350+00:00,23,6,0.00024074493569553853,0.00019298905831805898,0.00014,0.00033877,40668007.8289139,49.7,84,31,0.00019877000000000002,0.00019216280810191764,8.2625021614134e-07,1651672.9431668594,0.00019208963567268804
fUSD,2026-07-27T00:11:12.611974+00:00,0,0,0.00021428534298918383,0.00019208963567268804,0.00014001,0.00028767123287671236,39093004.10330808,37.32,42,31,0.00014766123287671235,0.00019298905831805898,-8.99422645370937e-07,-1575003.7256058156,0.0001597467272875052
fUSD,2026-07-27T03:59:46.555360+00:00,3,0,0.00023023262068611134,0.0001597467272875052,0.00014001,0.0003107799999999999,29196854.15680739,37.94,45,31,0.0001707699999999999,0.00019208963567268804,-3.234290838518284e-05,-9896149.946500693,0.00016231164139151206
fUSD,2026-07-27T07:48:01.822528+00:00,7,0,0.00019731513746397138,0.00016231164139151206,0.0001413585,0.00023711,25990458.22120531,34.7,29,34,9.575150000000002e-05,0.0001597467272875052,2.564914104006855e-06,-3206395.93560208,0.00016227756369444887
fUSD,2026-07-27T11:37:09.272486+00:00,11,0,0.0001789508197843544,0.00016227756369444887,0.00014120000000000002,0.00021232,25929495.42237836,33.44,30,30,7.111999999999998e-05,0.00016231164139151206,-3.407769706318623e-08,-60962.79882694781,0.00019631142080413133
fUSD,2026-07-27T15:11:31.353106+00:00,15,0,0.00020882353811042383,0.00019631142080413133,0.00014252,0.00028767123287671236,36462492.37718757,36.3,84,33,0.00014515123287671235,0.00016227756369444887,3.4033857109682454e-05,10532996.954809211,0.0001938802725592021
fUSD,2026-07-27T17:06:26.332570+00:00,17,0,0.00019486687015411237,0.0001938802725592021,0.00014252,0.00028767123287671236,34996123.08502006,35.52,36,32,0.00014515123287671235,0.00019631142080413133,-2.431148244929222e-06,-1466369.2921675146,0.00016219014414208332
fUSD,2026-07-27T18:45:40.010393+00:00,18,0,0.0002025630898971762,0.00016219014414208332,0.00014800000000000002,0.00024658,26115257.05595052,31.0,32,31,9.857999999999997e-05,0.0001938802725592021,-3.169012841711878e-05,-8880866.02906954,0.00016239940319441855
fUSD,2026-07-27T20:41:56.913524+00:00,20,0,0.00020677650870957342,0.00016239940319441855,0.00014252,0.0002579369,26254541.99714154,33.94,66,40,0.00011541689999999998,0.00016219014414208332,2.0925905233523103e-07,139284.94119102135,0.00016236959682417408
fUSD,2026-07-27T22:16:52.621607+00:00,22,0,0.00019015564983373759,0.00016236959682417408,0.00014120000000000002,0.00024301788159725336,26256695.18927577,34.6,37,31,0.00010181788159725335,0.00016239940319441855,-2.980637024447164e-08,2153.192134231329,0.00016183239350934638
fUSD,2026-07-27T23:28:22.484555+00:00,23,0,0.00016247723887671234,0.00016183239350934638,0.00014120000000000002,0.0002,27321389.78180038,34.5,30,31,5.879999999999999e-05,0.00016236959682417408,-5.372033148276999e-07,1064694.5925246105,0.00016119907647951218
fUSD,2026-07-28T03:32:47.017931+00:00,3,1,0.0001803874127901899,0.00016119907647951218,0.00014252,0.00021623,29183680.95130813,34.34,35,29,7.371e-05,0.00016183239350934638,-6.333170298342074e-07,1862291.1695077494,0.000161239348390573
fUSD,2026-07-28T06:38:51.746194+00:00,6,1,0.0001747153482127727,0.000161239348390573,0.00014252,0.0002,29009889.68365094,35.92,29,29,5.748e-05,0.00016119907647951218,4.027191106081244e-08,-173791.26765719056,0.00016167252089462975
fUSD,2026-07-28T09:46:29.614411+00:00,9,1,0.00018332149587114955,0.00016167252089462975,0.00014800000000000002,0.00026,28199643.77250279,33.84,56,28,0.00011199999999999996,0.000161239348390573,4.3317250405676194e-07,-810245.9111481495,0.00019835937196883516
fUSD,2026-07-28T12:11:48.693737+00:00,12,1,0.00019611311752108822,0.00019835937196883516,0.00015,0.00028767123287671236,35151018.41104947,38.82,1215,40,0.00013767123287671237,0.00016167252089462975,3.668685107420541e-05,6951374.638546679,
